Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit
B5,D3,T2,2020-01-02 07:15:00,2020-01-02 11:00:00,525.873604456257
B5,D4,T2,2020-01-02 08:15:00,2020-01-02 11:54:00,530.962472189619
B5,D5,T2,2020-01-02 05:00:00,2020-01-02 08:43:00,525.769718650127
B5,E1,T2,2020-01-02 09:00:00,2020-01-02 12:56:00,565.873768564857
B5,E2,T2,2020-01-02 08:45:00,2020-01-02 12:37:00,566.171843411027
B5,E3,T2,2020-01-02 06:30:00,2020-01-02 10:28:00,567.405420336346
B5,E4,T2,2020-01-02 07:00:00,2020-01-02 10:52:00,572.441545442254
B5,E5,T2,2020-01-02 08:45:00,2020-01-02 12:42:00,570.971307376666
C1,A1,T2,2020-01-02 08:45:00,2020-01-02 11:05:00,349.310282971251
C1,A2,T2,2020-01-02 08:15:00,2020-01-02 10:39:00,345.955008143218
C1,A3,T2,2020-01-02 05:30:00,2020-01-02 07:57:00,348.947395521299
C1,A4,T2,2020-01-02 08:15:00,2020-01-02 10:33:00,351.289290079109
C1,A5,T2,2020-01-02 07:45:00,2020-01-02 10:07:00,345.797160033849
C1,B1,T2,2020-01-02 05:30:00,2020-01-02 08:39:00,447.222510818625
C1,B2,T2,2020-01-02 06:00:00,2020-01-02 09:12:00,451.973786773721
C1,B3,T2,2020-01-02 07:30:00,2020-01-02 10:28:00,443.219871286233
C1,B4,T2,2020-01-02 07:30:00,2020-01-02 10:35:00,449.138268720993
C1,B5,T2,2020-01-02 08:45:00,2020-01-02 11:47:00,450.862432211453
C1,D1,T2,2020-01-02 09:15:00,2020-01-02 13:16:00,600.0811795131
C1,D2,T2,2020-01-02 07:15:00,2020-01-02 11:24:00,605.011723321428
C1,D3,T2,2020-01-02 06:45:00,2020-01-02 10:49:00,603.733745173916
C1,D4,T2,2020-01-02 09:30:00,2020-01-02 13:32:00,607.67814491413
C1,D5,T2,2020-01-02 07:00:00,2020-01-02 11:00:00,603.635521748231
C1,E1,T2,2020-01-02 06:30:00,2020-01-02 10:51:00,639.995885055676
C1,E2,T2,2020-01-02 05:00:00,2020-01-02 09:21:00,644.467471287717
C1,E3,T2,2020-01-02 06:15:00,2020-01-02 10:34:00,645.519410677835
C1,E4,T2,2020-01-02 09:30:00,2020-01-02 13:50:00,645.768345169928
C1,E5,T2,2020-01-02 05:00:00,2020-01-02 09:23:00,645.610564443435
C2,A1,T2,2020-01-02 09:45:00,2020-01-02 12:17:00,350.701714650684
C2,A2,T2,2020-01-02 05:30:00,2020-01-02 07:48:00,347.049521996625
C2,A3,T2,2020-01-02 07:30:00,2020-01-02 09:55:00,346.47112774087
C2,A4,T2,2020-01-02 06:15:00,2020-01-02 08:33:00,352.24030201412
C2,A5,T2,2020-01-02 05:00:00,2020-01-02 07:21:00,352.558989567293
C2,B1,T2,2020-01-02 09:00:00,2020-01-02 12:05:00,448.143293698619
C2,B2,T2,2020-01-02 05:45:00,2020-01-02 08:57:00,447.045349979523
C2,B3,T2,2020-01-02 08:45:00,2020-01-02 11:43:00,449.318947291901
C2,B4,T2,2020-01-02 07:30:00,2020-01-02 10:28:00,451.306802130049
C2,B5,T2,2020-01-02 06:15:00,2020-01-02 09:18:00,448.501181958988
C2,D1,T2,2020-01-02 05:45:00,2020-01-02 09:50:00,607.23967128895
C2,D2,T2,2020-01-02 06:30:00,2020-01-02 10:42:00,600.021075082027
C2,D3,T2,2020-01-02 07:15:00,2020-01-02 11:23:00,609.884269970671
C2,D4,T2,2020-01-02 05:15:00,2020-01-02 09:20:00,608.2130397014
C2,D5,T2,2020-01-02 09:00:00,2020-01-02 13:05:00,607.711616562983
C2,E1,T2,2020-01-02 08:00:00,2020-01-02 12:26:00,644.098519194542
C2,E2,T2,2020-01-02 06:15:00,2020-01-02 10:39:00,643.765835576207
C2,E3,T2,2020-01-02 09:00:00,2020-01-02 13:25:00,642.601098655398
C2,E4,T2,2020-01-02 08:30:00,2020-01-02 12:57:00,638.751456785321
C2,E5,T2,2020-01-02 07:15:00,2020-01-02 11:30:00,644.202215838701
C3,A1,T2,2020-01-02 08:00:00,2020-01-02 10:27:00,353.620509637209
C3,A2,T2,2020-01-02 09:15:00,2020-01-02 11:40:00,354.434550725522
C3,A3,T2,2020-01-02 08:45:00,2020-01-02 11:06:00,347.470307391943
C3,A4,T2,2020-01-02 09:15:00,2020-01-02 11:33:00,346.47167746347
C3,A5,T2,2020-01-02 09:15:00,2020-01-02 11:48:00,354.780752945441
C3,B1,T2,2020-01-02 05:30:00,2020-01-02 08:42:00,445.13239607797
C3,B2,T2,2020-01-02 05:45:00,2020-01-02 08:54:00,446.829775346062
C3,B3,T2,2020-01-02 06:45:00,2020-01-02 09:48:00,452.314730822441
C3,B4,T2,2020-01-02 07:00:00,2020-01-02 09:57:00,451.472421951309
C3,B5,T2,2020-01-02 08:30:00,2020-01-02 11:32:00,443.545049839653
C3,D1,T2,2020-01-02 09:15:00,2020-01-02 13:27:00,604.170103580675
C3,D2,T2,2020-01-02 05:15:00,2020-01-02 09:26:00,607.271190155713
C3,D3,T2,2020-01-02 08:15:00,2020-01-02 12:15:00,602.901169043925
C3,D4,T2,2020-01-02 06:30:00,2020-01-02 10:35:00,609.395762417791
C3,D5,T2,2020-01-02 07:30:00,2020-01-02 11:36:00,600.419104940689
C3,E1,T2,2020-01-02 05:00:00,2020-01-02 09:17:00,646.514441431152
C3,E2,T2,2020-01-02 09:15:00,2020-01-02 13:42:00,638.861780306041
C3,E3,T2,2020-01-02 08:15:00,2020-01-02 12:30:00,643.105120591175
C3,E4,T2,2020-01-02 09:15:00,2020-01-02 13:36:00,638.551421925734
C3,E5,T2,2020-01-02 06:15:00,2020-01-02 10:43:00,640.69005008848
C4,A1,T2,2020-01-02 08:00:00,2020-01-02 10:29:00,347.872839096059
C4,A2,T2,2020-01-02 05:00:00,2020-01-02 07:23:00,350.64322346996
C4,A3,T2,2020-01-02 07:45:00,2020-01-02 10:17:00,346.447698095589
C4,A4,T2,2020-01-02 07:30:00,2020-01-02 09:49:00,354.661054685986
C4,A5,T2,2020-01-02 05:30:00,2020-01-02 08:03:00,352.171018755353
C4,B1,T2,2020-01-02 06:00:00,2020-01-02 09:00:00,452.435865675551
C4,B2,T2,2020-01-02 07:00:00,2020-01-02 10:02:00,451.887560648576
C4,B3,T2,2020-01-02 07:00:00,2020-01-02 09:57:00,445.148697507276
C4,B4,T2,2020-01-02 05:45:00,2020-01-02 08:44:00,447.656643605845
C4,B5,T2,2020-01-02 05:00:00,2020-01-02 08:05:00,451.840439425653
C4,D1,T2,2020-01-02 07:45:00,2020-01-02 11:57:00,602.631209812184
C4,D2,T2,2020-01-02 09:45:00,2020-01-02 13:45:00,602.28901414283
C4,D3,T2,2020-01-02 05:00:00,2020-01-02 09:15:00,601.625002263829
C4,D4,T2,2020-01-02 06:15:00,2020-01-02 10:17:00,605.150389270833
C4,D5,T2,2020-01-02 08:15:00,2020-01-02 12:28:00,601.412616210289
C4,E1,T2,2020-01-02 07:00:00,2020-01-02 11:29:00,646.263066685063
C4,E2,T2,2020-01-02 08:30:00,2020-01-02 12:59:00,644.687511558207
C4,E3,T2,2020-01-02 09:30:00,2020-01-02 13:51:00,642.619470927311
C4,E4,T2,2020-01-02 07:15:00,2020-01-02 11:43:00,646.894369253589
C4,E5,T2,2020-01-02 05:15:00,2020-01-02 09:32:00,641.003224913025
C5,A1,T2,2020-01-02 09:45:00,2020-01-02 12:13:00,349.424969020708
C5,A2,T2,2020-01-02 05:15:00,2020-01-02 07:39:00,351.790570425256
C5,A3,T2,2020-01-02 05:30:00,2020-01-02 08:03:00,354.071359886854
C5,A4,T2,2020-01-02 05:45:00,2020-01-02 08:05:00,349.464223991634
C5,A5,T2,2020-01-02 08:00:00,2020-01-02 10:27:00,351.792558682384
C5,B1,T2,2020-01-02 06:00:00,2020-01-02 09:03:00,443.253031088411
C5,B2,T2,2020-01-02 09:00:00,2020-01-02 12:09:00,447.902294759281
C5,B3,T2,2020-01-02 05:00:00,2020-01-02 08:04:00,444.955784962607
C5,B4,T2,2020-01-02 07:30:00,2020-01-02 10:29:00,446.428716913883
C5,B5,T2,2020-01-02 06:00:00,2020-01-02 09:04:00,448.05793471535
C5,D1,T2,2020-01-02 08:45:00,2020-01-02 13:00:00,602.226324589142
C5,D2,T2,2020-01-02 09:00:00,2020-01-02 13:10:00,608.022749683942
C5,D3,T2,2020-01-02 06:45:00,2020-01-02 10:59:00,602.939528483761
C5,D4,T2,2020-01-02 06:00:00,2020-01-02 10:05:00,601.4291132594
C5,D5,T2,2020-01-02 08:15:00,2020-01-02 12:15:00,605.808588816045
C5,E1,T2,2020-01-02 05:30:00,2020-01-02 09:49:00,639.245924500234
C5,E2,T2,2020-01-02 09:00:00,2020-01-02 13:30:00,643.586675379346
C5,E3,T2,2020-01-02 05:30:00,2020-01-02 09:47:00,637.821103835999
C5,E4,T2,2020-01-02 08:30:00,2020-01-02 12:47:00,644.347415271985
C5,E5,T2,2020-01-02 07:00:00,2020-01-02 11:30:00,638.889418297598
D1,A1,T2,2020-01-02 08:00:00,2020-01-02 10:32:00,360.710165500011
D1,A2,T2,2020-01-02 07:30:00,2020-01-02 10:04:00,367.254800787217
D1,A3,T2,2020-01-02 05:15:00,2020-01-02 07:39:00,363.19725949195
D1,A4,T2,2020-01-02 07:45:00,2020-01-02 10:20:00,368.105965056211
D1,A5,T2,2020-01-02 09:30:00,2020-01-02 11:54:00,362.89740689716
D1,B1,T2,2020-01-02 08:00:00,2020-01-02 11:39:00,548.809085928491
D1,B2,T2,2020-01-02 09:00:00,2020-01-02 12:45:00,548.04786529819
D1,B3,T2,2020-01-02 09:00:00,2020-01-02 12:43:00,547.42405379487
D1,B4,T2,2020-01-02 05:45:00,2020-01-02 09:33:00,544.966067763796
D1,B5,T2,2020-01-02 09:45:00,2020-01-02 13:29:00,542.171243413421
D1,C1,T2,2020-01-02 08:15:00,2020-01-02 12:24:00,629.717500340619
D1,C2,T2,2020-01-02 05:45:00,2020-01-02 10:09:00,626.490907285889
D1,C3,T2,2020-01-02 06:15:00,2020-01-02 10:33:00,630.699596915405
D1,C4,T2,2020-01-02 07:00:00,2020-01-02 11:17:00,623.875654732814
D1,C5,T2,2020-01-02 06:00:00,2020-01-02 10:20:00,625.844161086417
D1,E1,T2,2020-01-02 06:45:00,2020-01-02 11:59:00,759.810672377456
D1,E2,T2,2020-01-02 08:15:00,2020-01-02 13:23:00,757.286611932819
D1,E3,T2,2020-01-02 07:15:00,2020-01-02 12:26:00,754.095422706851
D1,E4,T2,2020-01-02 08:45:00,2020-01-02 13:47:00,750.938230762374
D1,E5,T2,2020-01-02 07:15:00,2020-01-02 12:22:00,755.943085045349
D2,A1,T2,2020-01-02 07:00:00,2020-01-02 09:36:00,360.095985177879
D2,A2,T2,2020-01-02 09:15:00,2020-01-02 11:48:00,369.060303262425
D2,A3,T2,2020-01-02 09:00:00,2020-01-02 11:31:00,368.302443462782
D2,A4,T2,2020-01-02 09:15:00,2020-01-02 11:43:00,366.803413209732
D2,A5,T2,2020-01-02 09:30:00,2020-01-02 12:07:00,361.193201799285
D2,B1,T2,2020-01-02 09:45:00,2020-01-02 13:33:00,545.661504142829
D2,B2,T2,2020-01-02 05:15:00,2020-01-02 08:55:00,540.805833275902
D2,B3,T2,2020-01-02 06:00:00,2020-01-02 09:41:00,541.495463933115
D2,B4,T2,2020-01-02 09:15:00,2020-01-02 13:04:00,549.191426381782
D2,B5,T2,2020-01-02 09:45:00,2020-01-02 13:29:00,541.618682779603
D2,C1,T2,2020-01-02 05:30:00,2020-01-02 09:52:00,625.622681145933
D2,C2,T2,2020-01-02 06:00:00,2020-01-02 10:11:00,630.005304380985
D2,C3,T2,2020-01-02 06:15:00,2020-01-02 10:35:00,628.00445571882
D2,C4,T2,2020-01-02 05:00:00,2020-01-02 09:15:00,623.659348977199
D2,C5,T2,2020-01-02 08:00:00,2020-01-02 12:13:00,628.816623258328
D2,E1,T2,2020-01-02 07:15:00,2020-01-02 12:24:00,753.752458293931
D2,E2,T2,2020-01-02 05:00:00,2020-01-02 10:07:00,756.464371904598
D2,E3,T2,2020-01-02 09:15:00,2020-01-02 14:21:00,759.461088444289
D2,E4,T2,2020-01-02 07:15:00,2020-01-02 12:20:00,758.617266595832
D2,E5,T2,2020-01-02 05:30:00,2020-01-02 10:32:00,750.738563836368
D3,A1,T2,2020-01-02 09:30:00,2020-01-02 11:57:00,365.632991839737
D3,A2,T2,2020-01-02 07:45:00,2020-01-02 10:14:00,368.985923813401
D3,A3,T2,2020-01-02 09:30:00,2020-01-02 11:57:00,365.597518366753
D3,A4,T2,2020-01-02 05:45:00,2020-01-02 08:18:00,362.266175198412
D3,A5,T2,2020-01-02 06:15:00,2020-01-02 08:41:00,363.988132914944
D3,B1,T2,2020-01-02 09:15:00,2020-01-02 12:59:00,545.131004781415
D3,B2,T2,2020-01-02 08:00:00,2020-01-02 11:50:00,546.613641203889
D3,B3,T2,2020-01-02 05:15:00,2020-01-02 09:06:00,546.290040343842
D3,B4,T2,2020-01-02 07:45:00,2020-01-02 11:34:00,549.13931449006
D3,B5,T2,2020-01-02 09:00:00,2020-01-02 12:51:00,546.014269241806
D3,C1,T2,2020-01-02 06:30:00,2020-01-02 10:53:00,629.012083785398
D3,C2,T2,2020-01-02 05:15:00,2020-01-02 09:30:00,626.774757462879
D3,C3,T2,2020-01-02 06:15:00,2020-01-02 10:25:00,628.791415312519
D3,C4,T2,2020-01-02 07:00:00,2020-01-02 11:17:00,624.695788876757
D3,C5,T2,2020-01-02 09:15:00,2020-01-02 13:29:00,625.777410154547
D3,E1,T2,2020-01-02 07:15:00,2020-01-02 12:27:00,750.336567556429
D3,E2,T2,2020-01-02 07:15:00,2020-01-02 12:19:00,756.430510888925
D3,E3,T2,2020-01-02 09:15:00,2020-01-02 14:15:00,754.931329136689
D3,E4,T2,2020-01-02 05:00:00,2020-01-02 10:09:00,756.003603005287
D3,E5,T2,2020-01-02 08:30:00,2020-01-02 13:34:00,757.402934664905
D4,A1,T2,2020-01-02 07:30:00,2020-01-02 10:08:00,363.679590297225
D4,A2,T2,2020-01-02 09:30:00,2020-01-02 11:57:00,369.090507233647
D4,A3,T2,2020-01-02 05:45:00,2020-01-02 08:13:00,363.003897526222
D4,A4,T2,2020-01-02 05:30:00,2020-01-02 07:59:00,366.683440838461
D4,A5,T2,2020-01-02 09:00:00,2020-01-02 11:25:00,369.375220891639
D4,B1,T2,2020-01-02 05:45:00,2020-01-02 09:29:00,543.755451138062
D4,B2,T2,2020-01-02 05:45:00,2020-01-02 09:24:00,545.66476507128
D4,B3,T2,2020-01-02 08:00:00,2020-01-02 11:44:00,548.398928261045
D4,B4,T2,2020-01-02 09:30:00,2020-01-02 13:21:00,546.69988480744
D4,B5,T2,2020-01-02 08:45:00,2020-01-02 12:36:00,547.065710306008
D4,C1,T2,2020-01-02 06:15:00,2020-01-02 10:26:00,627.053511578057
D4,C2,T2,2020-01-02 07:00:00,2020-01-02 11:19:00,623.98596584603
D4,C3,T2,2020-01-02 08:00:00,2020-01-02 12:14:00,632.089984057893
D4,C4,T2,2020-01-02 05:30:00,2020-01-02 09:40:00,631.275656083699
D4,C5,T2,2020-01-02 08:45:00,2020-01-02 12:55:00,624.606048748552
D4,E1,T2,2020-01-02 05:45:00,2020-01-02 10:51:00,751.559286437044
D4,E2,T2,2020-01-02 09:30:00,2020-01-02 14:33:00,755.808031945183
D4,E3,T2,2020-01-02 05:30:00,2020-01-02 10:41:00,755.390554388505
D4,E4,T2,2020-01-02 06:30:00,2020-01-02 11:36:00,751.598970956212
D4,E5,T2,2020-01-02 05:15:00,2020-01-02 10:15:00,751.803125715762
D5,A1,T2,2020-01-02 06:30:00,2020-01-02 09:07:00,368.057556190817
D5,A2,T2,2020-01-02 06:45:00,2020-01-02 09:20:00,361.126381787248
D5,A3,T2,2020-01-02 07:15:00,2020-01-02 09:41:00,368.12324793945
D5,A4,T2,2020-01-02 07:30:00,2020-01-02 10:01:00,365.258406255643
D5,A5,T2,2020-01-02 08:00:00,2020-01-02 10:24:00,362.72079942265
D5,B1,T2,2020-01-02 06:00:00,2020-01-02 09:39:00,541.041488813353
D5,B2,T2,2020-01-02 07:30:00,2020-01-02 11:11:00,543.58431642495
D5,B3,T2,2020-01-02 06:00:00,2020-01-02 09:42:00,544.328559778127
D5,B4,T2,2020-01-02 07:00:00,2020-01-02 10:45:00,541.980520607623
D5,B5,T2,2020-01-02 06:15:00,2020-01-02 10:04:00,548.976921536883
D5,C1,T2,2020-01-02 09:45:00,2020-01-02 14:05:00,622.679929745914
D5,C2,T2,2020-01-02 07:00:00,2020-01-02 11:10:00,629.810427214009
D5,C3,T2,2020-01-02 08:45:00,2020-01-02 13:01:00,623.220444171708
D5,C4,T2,2020-01-02 09:00:00,2020-01-02 13:16:00,628.065884124037
D5,C5,T2,2020-01-02 06:30:00,2020-01-02 10:53:00,622.707049144319
D5,E1,T2,2020-01-02 08:15:00,2020-01-02 13:22:00,757.761046685222
D5,E2,T2,2020-01-02 05:15:00,2020-01-02 10:26:00,756.45960757163
D5,E3,T2,2020-01-02 07:45:00,2020-01-02 12:46:00,755.6925776568
D5,E4,T2,2020-01-02 07:00:00,2020-01-02 12:07:00,750.139851718513
D5,E5,T2,2020-01-02 06:45:00,2020-01-02 11:55:00,754.853424089019
E1,A1,T2,2020-01-02 05:45:00,2020-01-02 08:24:00,398.477667554095
E1,A2,T2,2020-01-02 06:15:00,2020-01-02 09:09:00,402.721881871379
E1,A3,T2,2020-01-02 09:00:00,2020-01-02 11:41:00,403.647056931704
E1,A4,T2,2020-01-02 09:15:00,2020-01-02 12:09:00,401.525652450698
E1,A5,T2,2020-01-02 09:30:00,2020-01-02 12:11:00,406.809649629358
E1,B1,T2,2020-01-02 09:30:00,2020-01-02 13:33:00,575.525130988414
E1,B2,T2,2020-01-02 08:15:00,2020-01-02 12:16:00,573.726456587654
E1,B3,T2,2020-01-02 07:00:00,2020-01-02 10:54:00,578.336574131118
E1,B4,T2,2020-01-02 06:30:00,2020-01-02 10:21:00,573.23119334026
E1,B5,T2,2020-01-02 05:15:00,2020-01-02 09:09:00,573.482141301068
E1,C1,T2,2020-01-02 07:00:00,2020-01-02 11:27:00,652.831855220895
E1,C2,T2,2020-01-02 06:45:00,2020-01-02 11:08:00,660.710840955227
E1,C3,T2,2020-01-02 07:30:00,2020-01-02 11:56:00,655.984308845311
E1,C4,T2,2020-01-02 08:15:00,2020-01-02 12:46:00,661.689604528382
E1,C5,T2,2020-01-02 09:15:00,2020-01-02 13:38:00,658.176320926019
E1,D1,T2,2020-01-02 06:15:00,2020-01-02 11:27:00,768.175078644027
E1,D2,T2,2020-01-02 06:15:00,2020-01-02 11:21:00,768.337275461584
E1,D3,T2,2020-01-02 07:45:00,2020-01-02 12:54:00,769.259152224032
E1,D4,T2,2020-01-02 05:45:00,2020-01-02 10:55:00,774.260589128214
E1,D5,T2,2020-01-02 07:30:00,2020-01-02 12:48:00,766.663745547869
E2,A1,T2,2020-01-02 06:30:00,2020-01-02 09:17:00,404.002932259649
E2,A2,T2,2020-01-02 05:00:00,2020-01-02 07:51:00,398.793589390816
E2,A3,T2,2020-01-02 09:30:00,2020-01-02 12:12:00,403.5085749931
E2,A4,T2,2020-01-02 09:15:00,2020-01-02 11:55:00,401.261063989445
E2,A5,T2,2020-01-02 05:15:00,2020-01-02 07:54:00,402.930894098364
E2,B1,T2,2020-01-02 09:15:00,2020-01-02 13:11:00,577.279062622749
E2,B2,T2,2020-01-02 09:00:00,2020-01-02 12:54:00,576.586445952594
E2,B3,T2,2020-01-02 08:30:00,2020-01-02 12:18:00,576.651651936716
E2,B4,T2,2020-01-02 07:00:00,2020-01-02 10:51:00,575.652677335696
E2,B5,T2,2020-01-02 07:15:00,2020-01-02 11:18:00,570.504073963882
E2,C1,T2,2020-01-02 08:00:00,2020-01-02 12:24:00,660.875771230954
E2,C2,T2,2020-01-02 09:30:00,2020-01-02 14:05:00,661.352940472615
E2,C3,T2,2020-01-02 06:30:00,2020-01-02 10:57:00,655.665236812631
E2,C4,T2,2020-01-02 08:00:00,2020-01-02 12:29:00,658.796640251218
E2,C5,T2,2020-01-02 09:15:00,2020-01-02 13:42:00,656.334895588731
E2,D1,T2,2020-01-02 09:15:00,2020-01-02 14:30:00,768.949887236967
E2,D2,T2,2020-01-02 09:00:00,2020-01-02 14:06:00,773.903001686443
E2,D3,T2,2020-01-02 06:15:00,2020-01-02 11:23:00,766.503083086979
E2,D4,T2,2020-01-02 09:45:00,2020-01-02 15:01:00,766.00677019855
E2,D5,T2,2020-01-02 09:00:00,2020-01-02 14:10:00,765.012865935914
E3,A1,T2,2020-01-02 09:45:00,2020-01-02 12:32:00,405.607912503067
E3,A2,T2,2020-01-02 09:00:00,2020-01-02 11:39:00,405.956969522898
E3,A3,T2,2020-01-02 09:15:00,2020-01-02 11:57:00,402.526456896768
E3,A4,T2,2020-01-02 07:00:00,2020-01-02 09:44:00,402.974794571752
E3,A5,T2,2020-01-02 06:45:00,2020-01-02 09:24:00,401.21056296846
E3,B1,T2,2020-01-02 08:00:00,2020-01-02 11:57:00,578.470703693214
E3,B2,T2,2020-01-02 06:30:00,2020-01-02 10:22:00,578.152914891046
E3,B3,T2,2020-01-02 06:15:00,2020-01-02 10:11:00,572.523966665861
E3,B4,T2,2020-01-02 05:00:00,2020-01-02 08:58:00,574.060164460423
E3,B5,T2,2020-01-02 09:30:00,2020-01-02 13:18:00,577.510716413477
E3,C1,T2,2020-01-02 05:30:00,2020-01-02 10:02:00,653.95052180524
E3,C2,T2,2020-01-02 09:30:00,2020-01-02 13:57:00,653.630555348988
E3,C3,T2,2020-01-02 09:00:00,2020-01-02 13:31:00,662.018515545295
E3,C4,T2,2020-01-02 09:00:00,2020-01-02 13:34:00,658.81276671463
E3,C5,T2,2020-01-02 09:15:00,2020-01-02 13:40:00,658.384822045171
E3,D1,T2,2020-01-02 06:00:00,2020-01-02 11:13:00,770.50284987463
E3,D2,T2,2020-01-02 08:15:00,2020-01-02 13:29:00,767.249054206901
E3,D3,T2,2020-01-02 07:00:00,2020-01-02 12:11:00,773.693421329391
E3,D4,T2,2020-01-02 06:30:00,2020-01-02 11:36:00,770.994917506765
E3,D5,T2,2020-01-02 06:15:00,2020-01-02 11:35:00,769.940459870123
E4,A1,T2,2020-01-02 05:00:00,2020-01-02 07:45:00,407.105137613076
E4,A2,T2,2020-01-02 05:30:00,2020-01-02 08:12:00,400.490419979079
E4,A3,T2,2020-01-02 08:45:00,2020-01-02 11:38:00,397.992273806057
E4,A4,T2,2020-01-02 07:45:00,2020-01-02 10:31:00,402.837373391345
E4,A5,T2,2020-01-02 09:00:00,2020-01-02 11:41:00,398.074554140724
E4,B1,T2,2020-01-02 06:30:00,2020-01-02 10:30:00,575.935418931029
E4,B2,T2,2020-01-02 06:45:00,2020-01-02 10:36:00,572.119335873833
E4,B3,T2,2020-01-02 07:45:00,2020-01-02 11:43:00,572.00482545382
E4,B4,T2,2020-01-02 08:00:00,2020-01-02 12:03:00,573.940742350956
E4,B5,T2,2020-01-02 08:00:00,2020-01-02 11:52:00,573.484858067524
E4,C1,T2,2020-01-02 08:30:00,2020-01-02 12:58:00,662.278249721342
E4,C2,T2,2020-01-02 07:30:00,2020-01-02 12:02:00,658.867826232029
E4,C3,T2,2020-01-02 07:00:00,2020-01-02 11:32:00,657.218791987134
E4,C4,T2,2020-01-02 06:45:00,2020-01-02 11:08:00,660.61832310557
E4,C5,T2,2020-01-02 07:30:00,2020-01-02 11:51:00,659.572167310679
E4,D1,T2,2020-01-02 05:30:00,2020-01-02 10:46:00,767.191252225755
E4,D2,T2,2020-01-02 05:45:00,2020-01-02 11:04:00,770.078435437587
E4,D3,T2,2020-01-02 09:45:00,2020-01-02 14:56:00,768.889259158155
E4,D4,T2,2020-01-02 08:00:00,2020-01-02 13:09:00,765.114595263673
E4,D5,T2,2020-01-02 06:00:00,2020-01-02 11:12:00,769.091886613365
E5,A1,T2,2020-01-02 06:15:00,2020-01-02 09:01:00,400.758185808813
E5,A2,T2,2020-01-02 06:45:00,2020-01-02 09:27:00,400.03039550432
E5,A3,T2,2020-01-02 09:45:00,2020-01-02 12:28:00,405.563777484392
E5,A4,T2,2020-01-02 06:00:00,2020-01-02 08:52:00,399.538779735777
E5,A5,T2,2020-01-02 07:45:00,2020-01-02 10:24:00,400.607324912588
E5,B1,T2,2020-01-02 05:45:00,2020-01-02 09:35:00,578.216077435607
E5,B2,T2,2020-01-02 09:45:00,2020-01-02 13:36:00,574.908242106538
E5,B3,T2,2020-01-02 05:00:00,2020-01-02 08:49:00,573.532141927018
E5,B4,T2,2020-01-02 07:00:00,2020-01-02 11:01:00,571.649771606772
E5,B5,T2,2020-01-02 05:45:00,2020-01-02 09:37:00,574.362248861697
E5,C1,T2,2020-01-02 05:30:00,2020-01-02 09:52:00,659.818928615272
E5,C2,T2,2020-01-02 08:45:00,2020-01-02 13:10:00,654.834032581115
E5,C3,T2,2020-01-02 06:30:00,2020-01-02 11:04:00,654.089533945094
E5,C4,T2,2020-01-02 05:15:00,2020-01-02 09:48:00,659.717171581239
E5,C5,T2,2020-01-02 09:00:00,2020-01-02 13:21:00,654.779572459924
E5,D1,T2,2020-01-02 09:00:00,2020-01-02 14:20:00,770.83118750477
E5,D2,T2,2020-01-02 09:00:00,2020-01-02 14:12:00,768.37296099476
E5,D3,T2,2020-01-02 09:45:00,2020-01-02 14:56:00,765.818844962879
E5,D4,T2,2020-01-02 09:45:00,2020-01-02 15:01:00,768.980714901984
E5,D5,T2,2020-01-02 06:15:00,2020-01-02 11:33:00,771.758501717805
A1,B1,T1,2020-01-02 13:00:00,2020-01-02 15:07:00,206.782416151904
A1,B2,T1,2020-01-02 16:30:00,2020-01-02 18:38:00,204.599309483509
A1,B3,T1,2020-01-02 17:00:00,2020-01-02 19:01:00,201.581774784906
A1,B4,T1,2020-01-02 15:15:00,2020-01-02 17:26:00,206.562128904958
A1,B5,T1,2020-01-02 15:30:00,2020-01-02 17:34:00,204.573960592171
A1,C1,T1,2020-01-02 13:00:00,2020-01-02 15:19:00,226.458361459486
A1,C2,T1,2020-01-02 14:30:00,2020-01-02 16:53:00,231.413571666291
A1,C3,T1,2020-01-02 15:15:00,2020-01-02 17:34:00,227.243490735701
A1,C4,T1,2020-01-02 14:45:00,2020-01-02 17:09:00,225.681518624256
A1,C5,T1,2020-01-02 15:00:00,2020-01-02 17:20:00,228.173290423676
A1,D1,T1,2020-01-02 13:15:00,2020-01-02 15:55:00,258.181068498196
A1,D2,T1,2020-01-02 16:30:00,2020-01-02 19:09:00,254.235733103314
A1,D3,T1,2020-01-02 15:15:00,2020-01-02 17:49:00,255.999224419872
A1,D4,T1,2020-01-02 17:30:00,2020-01-02 20:03:00,258.836388872191
A1,D5,T1,2020-01-02 14:00:00,2020-01-02 16:33:00,256.183487051456
A1,E1,T1,2020-01-02 14:45:00,2020-01-02 17:37:00,280.291037442716
A1,E2,T1,2020-01-02 17:30:00,2020-01-02 20:21:00,275.265148626433
A1,E3,T1,2020-01-02 17:30:00,2020-01-02 20:16:00,279.825807010471
A1,E4,T1,2020-01-02 14:45:00,2020-01-02 17:43:00,284.551261296091
A1,E5,T1,2020-01-02 15:45:00,2020-01-02 18:38:00,282.276388491412
A2,B1,T1,2020-01-02 17:15:00,2020-01-02 19:20:00,208.031138693072
A2,B2,T1,2020-01-02 14:45:00,2020-01-02 16:58:00,207.83031283998
A2,B3,T1,2020-01-02 13:45:00,2020-01-02 15:55:00,200.081004008037
A2,B4,T1,2020-01-02 15:00:00,2020-01-02 17:09:00,203.398462879131
